date,close,volume,open,high,low
16/01/2014,584.0586,1683876,580.462,584.9219,579.9063
15/01/2014,580.2195,1949525,582.427,583.4424,577.7797
14/01/2014,580.6135,2481611,574.8296,581.4218,569.8489
13/01/2014,567.2676,2418270,569.0306,579.3557,564.3328
10/01/2014,570.9047,2141847,575.4005,575.4005,566.8989
09/01/2014,570.935,2084366,577.6029,577.9969,568.5709
08/01/2014,576.4865,2242287,578.8961,579.5628,572.4757
07/01/2014,575.2881,2552245,568.288,575.7086,566.3483
06/01/2014,564.4085,1769288,562.2313,565.1864,558.9125
03/01/2014,558.1851,1664846,563.2366,564.2115,558.1498
02/01/2014,562.2869,1821401,563.4689,564.6257,559.8319
31/12/2013,566.1209,1357839,561.8424,566.2674,558.8216
30/12/2013,560.4381,1234872,565.934,566.0149,560.2158
27/12/2013,564.9541,1569747,565.7623,565.9037,562.196
26/12/2013,564.4792,1337795,562.7365,565.2571,560.0491
24/12/2013,561.6403,734170,563.2214,563.3578,559.7511
23/12/2013,563.2871,1721503,559.6197,563.6406,558.2458
20/12/2013,555.9726,3261557,549.7492,556.2504,549.5977
19/12/2013,548.6985,1665669,545.9444,551.6132,545.0918
18/12/2013,547.9559,2210252,541.4396,548.057,534.9687
17/12/2013,540.4343,1535137,541.9296,545.9404,539.6867
16/12/2013,542.0104,1602009,537.4742,542.8742,536.4689
13/12/2013,535.8527,2162168,543.2328,543.6824,534.3852
12/12/2013,540.4848,1595700,545.3393,547.0416,539.9999
11/12/2013,544.1875,1706923,549.2946,551.2747,543.1166
10/12/2013,547.9105,1853894,543.6117,551.7748,543.3591
09/12/2013,544.6169,1482485,541.0051,546.7234,539.5049
06/12/2013,540.4394,1428774,540.399,540.505,535.494
05/12/2013,534.1099,1133663,534.0392,535.2818,530.9528
04/12/2013,534.5342,1190968,531.0942,537.4641,530.4021
03/12/2013,532.0489,1676144,530.882,537.1913,529.9071
02/12/2013,532.6652,1373206,537.2267,538.6613,530.7861
29/11/2013,535.2465,1192773,536.5447,538.7977,535.1758
27/11/2013,537.0246,1122631,536.479,539.4948,535.4536
26/11/2013,534.6504,2286072,529.6949,536.2113,526.8333
25/11/2013,528.3462,1612058,523.9161,532.0136,522.8363
22/11/2013,521.254,1254110,522.0268,523.416,519.9065
21/11/2013,522.3552,1091805,518.7838,524.497,518.2787
20/11/2013,516.4147,963706,520.274,521.9965,515.4297
19/11/2013,517.8766,1128798,521.1681,522.6987,516.7885
18/11/2013,521.0822,1759713,523.2038,529.7657,519.9165
15/11/2013,522.0976,1276257,522.7593,524.3404,520.4563
14/11/2013,522.9412,1166731,522.2794,525.2244,520.476
13/11/2013,521.547,1578515,508.5546,521.7389,508.4283
12/11/2013,511.0955,1218087,509.0345,514.0152,507.6706
11/11/2013,510.4944,1112528,509.9488,513.1919,509.1861
08/11/2013,513.2424,1290800,509.5649,514.4901,509.4386
07/11/2013,509.1608,1679632,516.5662,517.233,509.0042
06/11/2013,516.6369,914174,518.0766,518.7838,512.909
05/11/2013,516.0156,1181373,515.4246,521.1327,513.9445
04/11/2013,518.3322,1138656,521.057,521.4964,516.2732
01/11/2013,518.804,1283286,521.2035,523.3301,517.824
31/10/2013,520.5922,1616405,519.7587,526.1205,517.2532
30/10/2013,520.5114,1324081,524.0525,524.0929,518.2787
29/10/2013,523.4514,1604995,514.7932,523.805,511.9644
28/10/2013,512.7221,1158320,512.8231,516.9804,511.7042
25/10/2013,512.8231,2030479,519.7032,519.7032,510.5702
24/10/2013,518.0514,2092054,521.2439,525.6386,517.6725
23/10/2013,521.01,2663226,505.65,522.6986,505.4631
22/10/2013,508.6809,2208639,507.6706,511.7118,503.0187
21/10/2013,506.8119,3628191,510.9339,514.7427,504.9176
18/10/2013,510.9076,11563920,493.3144,512.9545,492.0111
17/10/2013,448.9698,4163147,451.0893,453.0645,447.422
16/10/2013,453.6348,2004867,447.4927,453.7868,446.5531
15/10/2013,445.5429,1591887,442.3857,447.3715,441.4966
14/10/2013,442.5625,1243573,437.7889,442.6332,437.1473
11/10/2013,440.4813,1407096,437.4706,441.234,437.1019
10/10/2013,438.587,2255255,436.3644,438.885,434.5307
09/10/2013,432.3333,2651123,432.5455,435.7632,425.827
08/10/2013,431.227,1943503,437.112,437.4454,430.1966
07/10/2013,437.3241,1293591,438.1879,441.4916,436.5008
04/10/2013,440.6632,1358005,442.0018,443.2697,439.4761
03/10/2013,442.5524,2117005,448.5687,451.6501,440.5369
02/10/2013,448.5636,1495334,445.9066,449.2531,443.4263
01/10/2013,448.0655,1682984,444.6538,448.402,444.5528
30/09/2013,442.4615,1720996,439.0113,444.9518,438.6224
27/09/2013,442.7039,1258822,441.9109,443.2748,440.1378
26/09/2013,443.6031,1259907,443.6688,445.9167,442.0018
25/09/2013,443.1283,1649029,447.8362,447.8362,442.3049
24/09/2013,447.9827,1466985,447.811,449.6295,445.2347
23/09/2013,447.811,1777442,452.6856,455.4336,447.1543
20/09/2013,456.2014,4343880,453.8171,456.7167,452.4179
19/09/2013,453.8171,1596560,457.6562,457.6562,452.3067
18/09/2013,456.3075,1934434,447.7352,456.6358,446.0784
17/09/2013,447.6139,1259422,448.2706,448.7682,445.0327
16/09/2013,448.4474,1341111,452.7109,453.115,446.9876
13/09/2013,449.1082,1325286,451.8521,452.4482,446.9724
12/09/2013,451.1267,1095465,453.317,453.5696,449.584
11/09/2013,452.7058,1610577,448.8414,453.0998,447.5988
10/09/2013,448.9071,1287636,449.5891,450.5893,446.5481
09/09/2013,448.5959,1222504,446.4117,449.4527,445.75
06/09/2013,444.3154,1561560,445.7601,446.437,441.3653
05/09/2013,444.3052,1291335,441.2441,444.4669,440.2893
04/09/2013,440.3015,2040633,434.6014,441.2441,431.9848
03/09/2013,434.6166,2047636,431.5756,437.5515,431.3685
30/08/2013,427.8072,1862207,432.2828,433.4345,427.1303
29/08/2013,432.1161,1370908,428.9034,434.6166,428.6609
28/08/2013,428.6407,1329908,429.4995,432.106,428.2467
27/08/2013,429.4489,1731654,434.2327,436.3088,428.3124
26/08/2013,437.6525,1056184,439.4761,441.9513,437.4807
23/08/2013,439.5821,1076493,443.4313,443.5172,439.3498
22/08/2013,441.3502,869911,440.84,441.8755,439.6023
21/08/2013,439.1376,1757333,439.8044,442.9661,437.7081
20/08/2013,437.1625,1236259,438.6426,440.5419,436.2128
19/08/2013,437.2787,1810825,433.2678,440.4864,433.1365
16/08/2013,432.8627,1675087,435.0712,435.6572,432.6768
15/08/2013,434.2529,1869174,436.6675,436.9099,433.4143
14/08/2013,439.3801,2082097,443.7041,444.6437,438.0415
13/08/2013,445.1589,1419756,447.9777,448.8212,442.608
12/08/2013,447.3109,1377034,448.013,448.0635,445.361
09/08/2013,449.7861,1323661,449.8618,452.3674,449.579
08/08/2013,450.9226,1487625,452.3522,452.529,447.2023
07/08/2013,449.9073,1379208,452.1249,453.8474,449.1193
06/08/2013,452.8978,1504606,456.9995,459.5349,452.4734
05/08/2013,457.1561,1309721,457.3531,457.4213,454.2263
02/08/2013,457.9492,1713765,456.3681,458.1664,455.0446
01/08/2013,456.7621,2133480,452.1047,456.9288,452.1047
31/07/2013,448.4424,2072892,451.0893,452.8669,447.6493
30/07/2013,450.0437,1755610,447.2856,452.4128,444.967
29/07/2013,445.6742,1891862,447.0027,452.0138,444.9771
26/07/2013,447.23,1777562,448.0585,449.5739,445.5378
25/07/2013,448.4171,3000533,451.5339,453.0392,447.5988
24/07/2013,456.0953,2063078,458.2978,459.8334,454.984
23/07/2013,456.55,2045127,460.0355,461.1973,454.4132
22/07/2013,460.0355,2902800,455.6407,461.0306,453.115
19/07/2013,452.9119,7358055,447.8665,456.1206,442.3099
18/07/2013,460.0254,3579481,464.2231,464.7333,456.2418
17/07/2013,464.0008,1505868,465.2385,468.1986,462.8643
16/07/2013,464.5353,1982952,468.335,468.7593,461.6519
15/07/2013,467.1024,1958669,466.9054,468.7745,462.8946
12/07/2013,466.2487,2567441,464.7333,466.2487,462.3288
11/07/2013,464.8545,2583821,461.1973,465.1425,458.9342
10/07/2013,457.6562,1706796,456.3732,460.2552,454.8224
09/07/2013,457.2774,1961588,460.187,461.172,453.61
08/07/2013,457.2016,1969450,454.2313,457.7977,453.1574
05/07/2013,451.3419,1701830,449.584,452.3118,448.2353
03/07/2013,447.7756,1048628,444.477,449.1597,443.7698
02/07/2013,445.6944,1891448,449.68,450.0841,443.1485
01/07/2013,448.5081,1722652,447.7857,450.6297,447.0532
28/06/2013,444.7144,2348727,441.9513,445.457,441.5931
27/06/2013,443.0474,1926354,443.9213,446.8966,442.8353
26/06/2013,441.3198,1831328,441.3704,443.5172,439.764
25/06/2013,437.5565,2552561,443.1434,444.3659,436.7028
24/06/2013,439.37,3016272,440.4257,442.6686,436.0663
21/06/2013,444.9973,3981576,448.7404,449.5183,441.0269
20/06/2013,446.9219,3371895,451.5945,455.1356,446.1995
19/06/2013,454.9739,2915792,455.3225,460.1062,453.3675
18/06/2013,454.9436,2151510,448.897,455.1356,448.7455
17/06/2013,447.6847,2145138,444.1386,449.291,443.6587
14/06/2013,442.022,2244971,444.578,446.9017,441.5623
13/06/2013,443.0121,2069414,438.9608,444.3558,437.2029
12/06/2013,440.4762,2204549,447.2856,447.5584,439.2993
11/06/2013,444.4315,1757482,446.5329,448.0635,444.285
10/06/2013,449.6901,2337753,445.5883,450.0841,444.573
07/06/2013,444.3911,2673069,439.6882,444.5275,437.112
06/06/2013,436.7685,2578905,436.5967,437.6222,427.9689
05/06/2013,434.2731,2106491,435.6925,439.1982,432.9748
04/06/2013,433.97,1867345,438.39,439.7741,431.4291
03/06/2013,438.2789,2475396,440.9915,441.4814,431.909
31/05/2013,440.0913,1969357,438.5264,443.0121,438.2233
30/05/2013,439.86,2120587,439.4357,443.9719,437.6626
29/05/2013,438.6224,2012380,442.3604,443.5122,436.5917
28/05/2013,445.169,2257410,446.2955,450.66,444.7296
24/05/2013,441.1531,2296360,442.1331,443.9314,439.9863
23/05/2013,445.9369,2274946,443.0121,449.5588,441.4966
22/05/2013,449.286,2557609,455.9236,459.3333,448.0029
21/05/2013,458.1513,1982685,458.6817,460.5204,453.4231
20/05/2013,458.9393,2272695,457.1561,465.0364,457.1561
17/05/2013,459.2676,2791803,459.692,461.4443,454.8931
16/05/2013,456.5853,3203974,464.2282,464.7232,455.6458
15/05/2013,462.6572,3984994,452.3573,462.9047,451.6096
14/05/2013,448.114,1576836,443.2646,448.9172,443.0828
13/05/2013,443.2798,1448030,443.9668,445.7752,441.184
10/05/2013,444.6437,1897154,442.1584,444.8003,440.5672
09/05/2013,440.2237,2199550,439.9004,444.3558,438.582
08/05/2013,441.3097,2466446,432.9092,441.436,430.8431
07/05/2013,433.0254,1958986,435.9451,436.3795,429.7116
06/05/2013,435.2076,2140979,428.4942,435.3591,428.4942
03/05/2013,427.2111,2511142,422.7861,427.7567,422.3011
02/05/2013,419.0733,2016664,414.2693,421.5687,413.7389
01/05/2013,414.436,1454134,415.8656,416.6031,412.3801
30/04/2013,416.5273,2306166,413.7137,418.0781,413.0469
29/04/2013,413.744,2300254,405.7576,415.5827,405.6314
26/04/2013,404.8332,2487637,407.955,408.0257,402.3883
25/04/2013,408.7127,1990183,412.3245,412.4357,407.9702
24/04/2013,410.9121,1829051,408.2126,413.2085,408.1571
23/04/2013,408.1066,2292052,404.6211,411.9457,404.2978
22/04/2013,404.1735,2883007,404.419,406.1153,391.4873
19/04/2013,404.0503,5802611,388.5373,405.8536,387.0723
18/04/2013,386.8976,3285226,396.7155,396.9429,384.5467
17/04/2013,395.3062,2036508,397.4228,399.4913,393.0532
16/04/2013,400.7668,1741556,397.3419,402.0953,395.9932
15/04/2013,394.988,2452511,397.0186,402.6005,392.5077
12/04/2013,399.0897,1636329,400.0697,400.1263,395.4931
11/04/2013,399.2615,2028666,400.5193,400.6304,396.0639
10/04/2013,399.1554,1978662,395.488,400.2516,391.9924
09/04/2013,392.8259,2157238,391.7399,395.9073,390.5326
08/04/2013,391.4115,2831918,393.3816,393.7857,388.1533
05/04/2013,395.5537,3433494,397.0742,397.544,392.1945
04/04/2013,401.6256,2447102,406.2628,407.0205,399.7212
03/04/2013,407.2488,1738253,410.9152,411.289,404.4534
02/04/2013,410.703,2041175,406.4093,411.6072,406.1365
01/04/2013,404.717,1806580,401.5952,405.2525,400.7062
28/03/2013,401.18,2286612,406.1314,406.8285,400.7314
27/03/2013,405.4596,2163095,407.4903,407.6519,404.7878
26/03/2013,410.3898,1191420,410.9354,411.1879,408.051
25/03/2013,408.9855,1706904,410.3848,413.8299,407.561
22/03/2013,409.324,1487868,411.5618,411.8143,408.9855
21/03/2013,409.8039,1466416,409.819,412.6616,409.0916
20/03/2013,411.5456,1463422,412.6175,412.961,409.8948
19/03/2013,409.8342,2097435,409.7937,413.84,407.3741
18/03/2013,408.051,1837742,406.6416,410.5616,404.8585
15/03/2013,411.3405,3096363,413.4611,414.3704,410.8546
14/03/2013,414.9967,1650811,417.7498,417.7498,412.9004
13/03/2013,416.9011,1641213,418.2095,419.6188,415.3857
12/03/2013,418.063,1994079,419.6289,420.225,416.0727
11/03/2013,421.7051,1594652,420.124,424.1702,420.028
08/03/2013,420.0381,2911833,421.5434,421.7555,416.7698
07/03/2013,420.5816,2052201,421.3212,422.6143,419.0581
06/03/2013,419.9674,2872395,424.8395,426.3423,418.6691
05/03/2013,423.6165,4043572,418.7298,424.3974,418.7146
04/03/2013,414.9786,2765170,406.7932,415.6534,406.6416
01/03/2013,407.2428,2175125,403.0046,407.7227,402.1711
28/02/2013,404.7221,2264972,404.6716,407.6469,404.6362
27/02/2013,404.0048,2025716,401.4892,406.5154,399.6252
26/02/2013,399.1301,2202194,401.5902,402.07,396.2357
25/02/2013,399.4534,2303464,405.2778,408.3642,399.312
22/02/2013,403.9694,2053709,403.7421,404.7474,400.984
21/02/2013,401.8579,3504108,403.1056,406.869,399.6807
20/02/2013,400.3071,2763911,406.7932,408.6471,399.9707
19/02/2013,407.5762,2930859,402.0903,407.6519,401.7316
